n,m,p_max,I,mean,std,min,max
2,10,128,92,4.458333333333333,0,4.458333333333333,4.458333333333333
2,10,128,93,1.6956521739130435,0,1.6956521739130435,1.6956521739130435
2,10,128,94,6.0,0,6.0,6.0
2,10,128,95,6.3125,0,6.3125,6.3125
2,10,128,96,1.0,0,1.0,1.0
2,10,128,97,2.0,0,2.0,2.0
2,10,128,98,4.75,0,4.75,4.75
2,10,128,99,1.1,0,1.1,1.1
4,10,128,0,4.2,0,4.2,4.2
4,10,128,1,1.0,0,1.0,1.0
4,10,128,2,4.260869565217392,0,4.260869565217392,4.260869565217392
4,10,128,3,4.28125,0,4.28125,4.28125
4,10,128,4,3.125,0,3.125,3.125
4,10,128,5,3.1818181818181817,0,3.1818181818181817,3.1818181818181817
4,10,128,6,4.708333333333333,0,4.708333333333333,4.708333333333333
4,10,128,7,3.923076923076923,0,3.923076923076923,3.923076923076923
4,10,128,8,1.0,0,1.0,1.0
4,10,128,9,2.875,0,2.875,2.875
4,10,128,10,3.7096774193548385,0,3.7096774193548385,3.7096774193548385
4,10,128,11,1.0,0,1.0,1.0
4,10,128,12,3.85,0,3.85,3.85
4,10,128,13,2.1875,0,2.1875,2.1875
4,10,128,14,2.9,0,2.9,2.9
4,10,128,15,2.8275862068965516,0,2.8275862068965516,2.8275862068965516
4,10,128,16,3.25,0,3.25,3.25
4,10,128,17,1.0,0,1.0,1.0
4,10,128,18,1.0,0,1.0,1.0
4,10,128,19,1.0,0,1.0,1.0
4,10,128,20,1.0,0,1.0,1.0
4,10,128,21,1.0,0,1.0,1.0
4,10,128,22,3.8214285714285716,0,3.8214285714285716,3.8214285714285716
4,10,128,23,1.0,0,1.0,1.0
4,10,128,24,2.230769230769231,0,2.230769230769231,2.230769230769231
4,10,128,25,1.0,0,1.0,1.0
4,10,128,26,1.0,0,1.0,1.0
4,10,128,27,1.28,0,1.28,1.28
4,10,128,28,1.0,0,1.0,1.0
4,10,128,29,3.9642857142857144,0,3.9642857142857144,3.9642857142857144
4,10,128,30,3.125,0,3.125,3.125
4,10,128,31,3.4166666666666665,0,3.4166666666666665,3.4166666666666665
4,10,128,32,3.9166666666666665,0,3.9166666666666665,3.9166666666666665
4,10,128,33,1.0,0,1.0,1.0
4,10,128,34,4.340909090909091,0,4.340909090909091,4.340909090909091
4,10,128,35,2.5,0,2.5,2.5
4,10,128,36,1.0,0,1.0,1.0
4,10,128,37,2.5,0,2.5,2.5
4,10,128,38,3.35,0,3.35,3.35
4,10,128,39,2.6323529411764706,0,2.6323529411764706,2.6323529411764706
4,10,128,40,1.6785714285714286,0,1.6785714285714286,1.6785714285714286
4,10,128,41,1.0,0,1.0,1.0
4,10,128,42,4.25,0,4.25,4.25
4,10,128,43,5.4,0,5.4,5.4
4,10,128,44,6.4,0,6.4,6.4
4,10,128,45,1.0,0,1.0,1.0
4,10,128,46,1.5217391304347827,0,1.5217391304347827,1.5217391304347827
4,10,128,47,2.230769230769231,0,2.230769230769231,2.230769230769231
4,10,128,48,4.217391304347826,0,4.217391304347826,4.217391304347826
4,10,128,49,3.517857142857143,0,3.517857142857143,3.517857142857143
4,10,128,50,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
4,10,128,51,4.708333333333333,0,4.708333333333333,4.708333333333333
4,10,128,52,1.0,0,1.0,1.0
4,10,128,53,2.125,0,2.125,2.125
