n,m,p_max,I,mean,std,min,max
10,10,128,9287,1.0,0.0,1.0,1.0
10,10,128,9288,1.0,0.0,1.0,1.0
10,10,128,9289,2.4047619047619047,0.0,2.4047619047619047,2.4047619047619047
10,10,128,9290,1.0,0.0,1.0,1.0
10,10,128,9291,1.0,0.0,1.0,1.0
10,10,128,9292,1.1666666666666667,0.05180965824707862,1.0266666666666666,1.3333333333333333
10,10,128,9293,1.0,0.0,1.0,1.0
10,10,128,9294,1.0,0.0,1.0,1.0
10,10,128,9295,3.8799999999999977,1.1469374929124176,1.0,7.48
10,10,128,9296,1.0,0.0,1.0,1.0
10,10,128,9297,1.0,0.0,1.0,1.0
10,10,128,9298,1.0,0.0,1.0,1.0
10,10,128,9299,3.0577589999999937,0.4378302215688183,1.31,4.0
10,10,128,9300,1.0,0.0,1.0,1.0
10,10,128,9301,1.8596491228070176,0.0,1.8596491228070176,1.8596491228070176
10,10,128,9302,1.0,0.0,1.0,1.0
10,10,128,9303,2.140510000000011,1.5127907786273702,1.0,11.5
10,10,128,9304,8.0,0.0,8.0,8.0
10,10,128,9305,1.4666666666666666,0.0,1.4666666666666666,1.4666666666666666
10,10,128,9306,2.752779374999999,0.5809233605699282,1.0,4.6875
10,10,128,9307,1.0348093333333384,0.010507102444431432,1.0,1.0666666666666667
10,10,128,9308,2.341210000000008,0.32066800661728256,1.211111111111111,3.111111111111111
10,10,128,9309,1.0,0.0,1.0,1.0
10,10,128,9310,1.837837837837838,0.0,1.837837837837838,1.837837837837838
10,10,128,9311,1.0,0.0,1.0,1.0
10,10,128,9312,1.0129690000000022,0.08398937456011932,1.0,2.26
10,10,128,9313,2.8,0.18371173070873836,2.575,3.025
10,10,128,9314,1.0,0.0,1.0,1.0
10,10,128,9315,1.0,0.0,1.0,1.0
10,10,128,9316,1.0,0.0,1.0,1.0
10,10,128,9317,1.2183246690131557,0.31523262835695814,1.0,3.772727272727273
10,10,128,9318,1.0,0.0,1.0,1.0
10,10,128,9319,1.8999999999999997,0.23394386020951638,1.45,2.5
10,10,128,9320,10.8,0.0,10.8,10.8
10,10,128,9321,3.9647058823529404,0.8219485229128546,1.988235294117647,5.9411764705882355
10,10,128,9322,3.9288000000000016,1.239529975434239,1.0,9.0
10,10,128,9323,1.0,0.0,1.0,1.0
10,10,128,9324,1.0,0.0,1.0,1.0
10,10,128,9325,2.753846153846154,0.0,2.753846153846154,2.753846153846154
10,10,128,9326,1.0,0.0,1.0,1.0
10,10,128,9327,1.0,0.0,1.0,1.0
10,10,128,9328,2.421438571428565,0.6617900893402541,1.0,4.985714285714286
10,10,128,9329,3.0,0.0,3.0,3.0
10,10,128,9330,2.0,0.0,2.0,2.0
10,10,128,9331,1.2285714285714286,0.0,1.2285714285714286,1.2285714285714286
10,10,128,9332,1.2000402576489535,0.059461133512954234,1.05,1.4
10,10,128,9333,2.0,0.0,2.0,2.0
10,10,128,9334,1.3653731249999959,0.14583667233067446,1.0,1.91875
10,10,128,9335,3.6080673684210534,0.6428624552758732,1.431578947368421,5.2105263157894735
10,10,128,9336,1.0,0.0,1.0,1.0
10,10,128,9337,1.5218142857142862,0.2786321439329152,1.0,2.75
10,10,128,9338,2.533333333333333,0.0,2.533333333333333,2.533333333333333
10,10,128,9339,1.0,0.0,1.0,1.0
10,10,128,9340,2.0454545454545454,0.0,2.0454545454545454,2.0454545454545454
10,10,128,9341,2.986222352941187,0.836885160339956,1.011764705882353,6.035294117647059
10,10,128,9342,3.6666666666666665,0.0,3.6666666666666665,3.6666666666666665
10,10,128,9343,2.142953818695621,0.22518191064936977,1.3142857142857143,2.7
10,10,128,9344,1.0,0.0,1.0,1.0
10,10,128,9345,2.0155167044797353,0.0866458345024721,1.65,2.4166666666666665
10,10,128,9346,1.8421052631578947,0.13693550222905074,1.5263157894736843,2.0526315789473686
10,10,128,9347,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
10,10,128,9348,1.0266666666666666,0.020655911179772904,1.0,1.0533333333333332
10,10,128,9349,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716
10,10,128,9350,1.0,0.0,1.0,1.0
10,10,128,9351,1.0,0.0,1.0,1.0
10,10,128,9352,3.9310344827586206,0.0,3.9310344827586206,3.9310344827586206
10,10,128,9353,1.0,0.0,1.0,1.0
10,10,128,9354,1.25,0.0,1.25,1.25
10,10,128,9355,4.6,0.0,4.6,4.6
10,10,128,9356,1.9166666666666667,0.0,1.9166666666666667,1.9166666666666667
10,10,128,9357,1.0,0.0,1.0,1.0
10,10,128,9358,3.375,0.3878358759406698,2.9,3.85
10,10,128,9359,1.0,0.0,1.0,1.0
10,10,128,9360,4.5,0.0,4.5,4.5
10,10,128,9361,1.0,0.0,1.0,1.0
10,10,128,9362,1.1443239999999983,0.057396599992217905,1.0,1.4
10,10,128,9363,1.2769230769230768,0.20933416966664892,1.0,1.6923076923076923
10,10,128,9364,11.898546895640694,2.1983836988039007,4.2,17.6
10,10,128,9365,1.75,0.0,1.75,1.75
10,10,128,9366,3.5483870967741935,0.0,3.5483870967741935,3.5483870967741935
10,10,128,9367,1.0,0.0,1.0,1.0
