n,m,p_max,I,mean,std,min,max
10,10,128,184,4.0,0,4.0,4.0
10,10,128,185,1.0,0,1.0,1.0
10,10,128,186,1.0,0,1.0,1.0
10,10,128,187,6.1,0,6.1,6.1
10,10,128,188,2.103448275862069,0,2.103448275862069,2.103448275862069
10,10,128,189,5.95,0,5.95,5.95
10,10,128,190,1.0,0,1.0,1.0
10,10,128,191,1.0,0,1.0,1.0
10,10,128,192,3.3333333333333335,0,3.3333333333333335,3.3333333333333335
10,10,128,193,1.0,0,1.0,1.0
10,10,128,194,1.375,0,1.375,1.375
10,10,128,195,4.0,0,4.0,4.0
10,10,128,196,1.4,0,1.4,1.4
10,10,128,197,1.0,0,1.0,1.0
10,10,128,198,3.8636363636363638,0,3.8636363636363638,3.8636363636363638
10,10,128,199,1.0,0,1.0,1.0
10,10,128,200,1.0,0,1.0,1.0
10,10,128,201,1.0,0,1.0,1.0
10,10,128,202,1.0,0,1.0,1.0
10,10,128,203,1.0,0,1.0,1.0
10,10,128,204,1.0,0,1.0,1.0
10,10,128,205,1.0,0,1.0,1.0
10,10,128,206,1.0,0,1.0,1.0
10,10,128,207,3.606060606060606,0,3.606060606060606,3.606060606060606
10,10,128,208,1.0,0,1.0,1.0
10,10,128,209,1.0,0,1.0,1.0
10,10,128,210,5.136363636363637,0,5.136363636363637,5.136363636363637
10,10,128,211,1.0,0,1.0,1.0
10,10,128,212,1.0,0,1.0,1.0
10,10,128,213,1.0,0,1.0,1.0
10,10,128,214,1.0,0,1.0,1.0
10,10,128,215,2.5384615384615383,0,2.5384615384615383,2.5384615384615383
10,10,128,216,3.2666666666666666,0,3.2666666666666666,3.2666666666666666
10,10,128,217,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
10,10,128,218,1.0,0,1.0,1.0
10,10,128,219,1.9230769230769231,0,1.9230769230769231,1.9230769230769231
10,10,128,220,1.0,0,1.0,1.0
10,10,128,221,1.0,0,1.0,1.0
10,10,128,222,1.0,0,1.0,1.0
10,10,128,223,1.0,0,1.0,1.0
10,10,128,224,1.0,0,1.0,1.0
10,10,128,225,1.0,0,1.0,1.0
10,10,128,226,1.0,0,1.0,1.0
10,10,128,227,1.0,0,1.0,1.0
10,10,128,228,2.0285714285714285,0,2.0285714285714285,2.0285714285714285
10,10,128,229,1.0,0,1.0,1.0
10,10,128,230,6.166666666666667,0,6.166666666666667,6.166666666666667
10,10,128,231,1.0,0,1.0,1.0
10,10,128,232,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
10,10,128,233,4.6521739130434785,0,4.6521739130434785,4.6521739130434785
10,10,128,234,1.0,0,1.0,1.0
10,10,128,235,1.0,0,1.0,1.0
10,10,128,236,1.6521739130434783,0,1.6521739130434783,1.6521739130434783
10,10,128,237,5.2631578947368425,0,5.2631578947368425,5.2631578947368425
10,10,128,238,1.0,0,1.0,1.0
10,10,128,239,1.125,0,1.125,1.125
10,10,128,240,1.0,0,1.0,1.0
10,10,128,241,3.5833333333333335,0,3.5833333333333335,3.5833333333333335
