alg,n,m,p_max,I,mean,std,min,max
FastGreedy,2,10,128,0,3.2777777777777777,0,3.2777777777777777,3.2777777777777777
QThreshold,2,10,128,0,6.555555555555555,0,6.555555555555555,6.555555555555555
Random,2,10,128,0,5.027777777777778,0.0,5.027777777777778,5.027777777777778
RandomizedPmax,2,10,128,0,2.138888888888889,0.8053160563513457,1.0,3.2777777777777777
FastGreedy,2,10,128,1,1.0,0,1.0,1.0
QThreshold,2,10,128,1,1.0,0,1.0,1.0
Random,2,10,128,1,1.7142857142857142,0.0,1.7142857142857142,1.7142857142857142
RandomizedPmax,2,10,128,1,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,2,1.5,0,1.5,1.5
QThreshold,2,10,128,2,10.25,0,10.25,10.25
Random,2,10,128,2,10.041666666666666,0.0,10.041666666666666,10.041666666666666
RandomizedPmax,2,10,128,2,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,3,2.65,0,2.65,2.65
QThreshold,2,10,128,3,1.7,0,1.7,1.7
Random,2,10,128,3,5.3,0.0,5.3,5.3
RandomizedPmax,2,10,128,3,1.35,0.2645751311064591,1.0,1.7
FastGreedy,2,10,128,4,1.0,0,1.0,1.0
QThreshold,2,10,128,4,16.833333333333332,0,16.833333333333332,16.833333333333332
Random,2,10,128,4,4.916666666666667,0.0,4.916666666666667,4.916666666666667
RandomizedPmax,2,10,128,4,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,5,3.4615384615384617,0,3.4615384615384617,3.4615384615384617
QThreshold,2,10,128,5,3.8461538461538463,0,3.8461538461538463,3.8461538461538463
Random,2,10,128,5,9.038461538461538,0.0,9.038461538461538,9.038461538461538
RandomizedPmax,2,10,128,5,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,6,5.0,0,5.0,5.0
QThreshold,2,10,128,6,1.0,0,1.0,1.0
Random,2,10,128,6,3.0238095238095237,0.0,3.0238095238095237,3.0238095238095237
RandomizedPmax,2,10,128,6,4.428412896577692,0.988965961904613,1.0,5.0
FastGreedy,2,10,128,7,7.555555555555555,0,7.555555555555555,7.555555555555555
QThreshold,2,10,128,7,8.0,0,8.0,8.0
Random,2,10,128,7,10.944444444444445,0.0,10.944444444444445,10.944444444444445
RandomizedPmax,2,10,128,7,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,8,1.8,0,1.8,1.8
QThreshold,2,10,128,8,14.2,0,14.2,14.2
Random,2,10,128,8,10.1,0.0,10.1,10.1
RandomizedPmax,2,10,128,8,2.484782608695652,0.16999666403932476,1.8,2.6
FastGreedy,2,10,128,9,2.5555555555555554,0,2.5555555555555554,2.5555555555555554
QThreshold,2,10,128,9,7.888888888888889,0,7.888888888888889,7.888888888888889
Random,2,10,128,9,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335
RandomizedPmax,2,10,128,9,1.5,0.0,1.5,1.5
FastGreedy,2,10,128,10,4.333333333333333,0,4.333333333333333,4.333333333333333
QThreshold,2,10,128,10,6.416666666666667,0,6.416666666666667,6.416666666666667
Random,2,10,128,10,6.375,0.0,6.375,6.375
RandomizedPmax,2,10,128,10,2.3774687625957247,1.9064688140400643,1.0,7.666666666666667
FastGreedy,2,10,128,11,1.0,0,1.0,1.0
QThreshold,2,10,128,11,1.0,0,1.0,1.0
Random,2,10,128,11,48.0,0.0,48.0,48.0
RandomizedPmax,2,10,128,11,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,12,3.5,0,3.5,3.5
QThreshold,2,10,128,12,40.0,0,40.0,40.0
Random,2,10,128,12,32.5,0.0,32.5,32.5
RandomizedPmax,2,10,128,12,3.5,0.0,3.5,3.5
FastGreedy,2,10,128,13,2.576923076923077,0,2.576923076923077,2.576923076923077
QThreshold,2,10,128,13,4.423076923076923,0,4.423076923076923,4.423076923076923
Random,2,10,128,13,2.423076923076923,0.0,2.423076923076923,2.423076923076923
RandomizedPmax,2,10,128,13,2.576923076923077,0.0,2.576923076923077,2.576923076923077
FastGreedy,2,10,128,14,1.0,0,1.0,1.0
QThreshold,2,10,128,14,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
Random,2,10,128,14,3.125,0.0,3.125,3.125
RandomizedPmax,2,10,128,14,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,15,1.0,0,1.0,1.0
QThreshold,2,10,128,15,10.833333333333334,0,10.833333333333334,10.833333333333334
Random,2,10,128,15,8.333333333333334,0.0,8.333333333333334,8.333333333333334
RandomizedPmax,2,10,128,15,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,16,2.7,0,2.7,2.7
QThreshold,2,10,128,16,7.8,0,7.8,7.8
Random,2,10,128,16,10.5,0.0,10.5,10.5
RandomizedPmax,2,10,128,16,1.0288135593220338,0.21943753016896003,1.0,2.7
FastGreedy,2,10,128,17,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
QThreshold,2,10,128,17,5.933333333333334,0,5.933333333333334,5.933333333333334
Random,2,10,128,17,7.933333333333334,0.0,7.933333333333334,7.933333333333334
RandomizedPmax,2,10,128,17,3.3310208126858294,1.8258308644762513,1.0,6.333333333333333
FastGreedy,2,10,128,18,1.0,0,1.0,1.0
QThreshold,2,10,128,18,32.0,0,32.0,32.0
Random,2,10,128,18,32.0,0.0,32.0,32.0
RandomizedPmax,2,10,128,18,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,19,3.033333333333333,0,3.033333333333333,3.033333333333333
QThreshold,2,10,128,19,1.5666666666666667,0,1.5666666666666667,1.5666666666666667
Random,2,10,128,19,2.65,0.0,2.65,2.65
RandomizedPmax,2,10,128,19,3.033333333333333,0.0,3.033333333333333,3.033333333333333
FastGreedy,2,10,128,20,1.0,0,1.0,1.0
QThreshold,2,10,128,20,11.833333333333334,0,11.833333333333334,11.833333333333334
Random,2,10,128,20,10.5,0.0,10.5,10.5
RandomizedPmax,2,10,128,20,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,21,6.578947368421052,0,6.578947368421052,6.578947368421052
QThreshold,2,10,128,21,5.7368421052631575,0,5.7368421052631575,5.7368421052631575
Random,2,10,128,21,3.5,0.0,3.5,3.5
RandomizedPmax,2,10,128,21,6.578947368421052,0.0,6.578947368421052,6.578947368421052
FastGreedy,2,10,128,22,4.4,0,4.4,4.4
QThreshold,2,10,128,22,7.7,0,7.7,7.7
Random,2,10,128,22,5.85,0.0,5.85,5.85
RandomizedPmax,2,10,128,22,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,23,2.230769230769231,0,2.230769230769231,2.230769230769231
QThreshold,2,10,128,23,1.8461538461538463,0,1.8461538461538463,1.8461538461538463
Random,2,10,128,23,2.2564102564102564,0.0,2.2564102564102564,2.2564102564102564
RandomizedPmax,2,10,128,23,2.230769230769231,0.0,2.230769230769231,2.230769230769231
FastGreedy,2,10,128,24,1.0,0,1.0,1.0
QThreshold,2,10,128,24,7.0,0,7.0,7.0
Random,2,10,128,24,6.4,0.0,6.4,6.4
RandomizedPmax,2,10,128,24,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,25,3.125,0,3.125,3.125
QThreshold,2,10,128,25,4.958333333333333,0,4.958333333333333,4.958333333333333
Random,2,10,128,25,2.9791666666666665,0.0,2.9791666666666665,2.9791666666666665
RandomizedPmax,2,10,128,25,3.125,0.0,3.125,3.125
FastGreedy,2,10,128,26,2.0,0,2.0,2.0
QThreshold,2,10,128,26,12.25,0,12.25,12.25
Random,2,10,128,26,7.875,0.0,7.875,7.875
RandomizedPmax,2,10,128,26,3.0,0.0,3.0,3.0
FastGreedy,2,10,128,27,1.0,0,1.0,1.0
QThreshold,2,10,128,27,8.5,0,8.5,8.5
Random,2,10,128,27,22.5,0.0,22.5,22.5
RandomizedPmax,2,10,128,27,8.5,0.0,8.5,8.5
FastGreedy,2,10,128,28,5.636363636363637,0,5.636363636363637,5.636363636363637
QThreshold,2,10,128,28,1.6818181818181819,0,1.6818181818181819,1.6818181818181819
Random,2,10,128,28,3.022727272727273,0.0,3.022727272727273,3.022727272727273
RandomizedPmax,2,10,128,28,5.636363636363637,0.0,5.636363636363637,5.636363636363637
FastGreedy,2,10,128,29,7.0,0,7.0,7.0
QThreshold,2,10,128,29,127.0,0,127.0,127.0
Random,2,10,128,29,41.5,0.0,41.5,41.5
RandomizedPmax,2,10,128,29,7.0,0.0,7.0,7.0
FastGreedy,2,10,128,30,5.333333333333333,0,5.333333333333333,5.333333333333333
QThreshold,2,10,128,30,6.666666666666667,0,6.666666666666667,6.666666666666667
Random,2,10,128,30,5.208333333333333,0.0,5.208333333333333,5.208333333333333
RandomizedPmax,2,10,128,30,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,31,5.473684210526316,0,5.473684210526316,5.473684210526316
QThreshold,2,10,128,31,6.157894736842105,0,6.157894736842105,6.157894736842105
Random,2,10,128,31,3.3421052631578947,0.0,3.3421052631578947,3.3421052631578947
RandomizedPmax,2,10,128,31,3.236842105263158,0.0,3.236842105263158,3.236842105263158
FastGreedy,2,10,128,32,1.0,0,1.0,1.0
QThreshold,2,10,128,32,42.333333333333336,0,42.333333333333336,42.333333333333336
Random,2,10,128,32,28.833333333333332,0.0,28.833333333333332,28.833333333333332
RandomizedPmax,2,10,128,32,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,33,1.0,0,1.0,1.0
QThreshold,2,10,128,33,1.0,0,1.0,1.0
Random,2,10,128,33,25.75,0.0,25.75,25.75
RandomizedPmax,2,10,128,33,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,34,2.6666666666666665,0,2.6666666666666665,2.6666666666666665
QThreshold,2,10,128,34,1.0,0,1.0,1.0
Random,2,10,128,34,3.7777777777777777,0.0,3.7777777777777777,3.7777777777777777
RandomizedPmax,2,10,128,34,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,35,2.3,0,2.3,2.3
QThreshold,2,10,128,35,1.6333333333333333,0,1.6333333333333333,1.6333333333333333
Random,2,10,128,35,3.05,0.0,3.05,3.05
RandomizedPmax,2,10,128,35,2.3,0.0,2.3,2.3
FastGreedy,2,10,128,36,1.0,0,1.0,1.0
QThreshold,2,10,128,36,1.0,0,1.0,1.0
Random,2,10,128,36,27.0,0.0,27.0,27.0
RandomizedPmax,2,10,128,36,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,37,1.2962962962962963,0,1.2962962962962963,1.2962962962962963
QThreshold,2,10,128,37,2.4814814814814814,0,2.4814814814814814,2.4814814814814814
Random,2,10,128,37,1.4814814814814814,0.0,1.4814814814814814,1.4814814814814814
RandomizedPmax,2,10,128,37,1.2962962962962963,0.0,1.2962962962962963,1.2962962962962963
FastGreedy,2,10,128,38,3.1785714285714284,0,3.1785714285714284,3.1785714285714284
QThreshold,2,10,128,38,4.714285714285714,0,4.714285714285714,4.714285714285714
Random,2,10,128,38,3.4642857142857144,0.0,3.4642857142857144,3.4642857142857144
RandomizedPmax,2,10,128,38,1.3116634799235178,0.8296691573128891,1.0,5.357142857142857
FastGreedy,2,10,128,39,2.8214285714285716,0,2.8214285714285716,2.8214285714285716
QThreshold,2,10,128,39,4.285714285714286,0,4.285714285714286,4.285714285714286
Random,2,10,128,39,2.25,0.0,2.25,2.25
RandomizedPmax,2,10,128,39,2.8214285714285716,0.0,2.8214285714285716,2.8214285714285716
FastGreedy,2,10,128,40,1.6071428571428572,0,1.6071428571428572,1.6071428571428572
QThreshold,2,10,128,40,3.642857142857143,0,3.642857142857143,3.642857142857143
Random,2,10,128,40,3.2857142857142856,0.0,3.2857142857142856,3.2857142857142856
RandomizedPmax,2,10,128,40,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,41,2.6666666666666665,0,2.6666666666666665,2.6666666666666665
QThreshold,2,10,128,41,23.0,0,23.0,23.0
Random,2,10,128,41,12.166666666666666,0.0,12.166666666666666,12.166666666666666
RandomizedPmax,2,10,128,41,4.333333333333333,0.0,4.333333333333333,4.333333333333333
FastGreedy,2,10,128,42,1.0,0,1.0,1.0
QThreshold,2,10,128,42,21.0,0,21.0,21.0
Random,2,10,128,42,14.25,0.0,14.25,14.25
RandomizedPmax,2,10,128,42,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,43,1.0,0,1.0,1.0
QThreshold,2,10,128,43,113.0,0,113.0,113.0
Random,2,10,128,43,30.0,0.0,30.0,30.0
RandomizedPmax,2,10,128,43,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,44,1.0,0,1.0,1.0
QThreshold,2,10,128,44,12.428571428571429,0,12.428571428571429,12.428571428571429
Random,2,10,128,44,8.214285714285714,0.0,8.214285714285714,8.214285714285714
RandomizedPmax,2,10,128,44,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,45,1.0,0,1.0,1.0
QThreshold,2,10,128,45,30.25,0,30.25,30.25
Random,2,10,128,45,9.75,0.0,9.75,9.75
RandomizedPmax,2,10,128,45,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,46,1.25,0,1.25,1.25
QThreshold,2,10,128,46,1.5,0,1.5,1.5
Random,2,10,128,46,2.75,0.0,2.75,2.75
RandomizedPmax,2,10,128,46,1.5,0.0,1.5,1.5
FastGreedy,2,10,128,47,1.48,0,1.48,1.48
QThreshold,2,10,128,47,1.0,0,1.0,1.0
Random,2,10,128,47,3.26,0.0,3.26,3.26
RandomizedPmax,2,10,128,47,1.48,0.0,1.48,1.48
FastGreedy,2,10,128,48,1.0,0,1.0,1.0
QThreshold,2,10,128,48,3.772727272727273,0,3.772727272727273,3.772727272727273
Random,2,10,128,48,4.5,0.0,4.5,4.5
RandomizedPmax,2,10,128,48,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,49,1.0,0,1.0,1.0
QThreshold,2,10,128,49,12.75,0,12.75,12.75
Random,2,10,128,49,6.75,0.0,6.75,6.75
RandomizedPmax,2,10,128,49,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,50,1.0769230769230769,0,1.0769230769230769,1.0769230769230769
QThreshold,2,10,128,50,8.23076923076923,0,8.23076923076923,8.23076923076923
Random,2,10,128,50,8.153846153846153,0.0,8.153846153846153,8.153846153846153
RandomizedPmax,2,10,128,50,1.0705128205128207,0.0792904928003396,1.0,1.3461538461538463
FastGreedy,2,10,128,51,1.0,0,1.0,1.0
QThreshold,2,10,128,51,20.5,0,20.5,20.5
Random,2,10,128,51,5.75,0.0,5.75,5.75
RandomizedPmax,2,10,128,51,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,52,4.15,0,4.15,4.15
QThreshold,2,10,128,52,6.2,0,6.2,6.2
Random,2,10,128,52,9.2,0.0,9.2,9.2
RandomizedPmax,2,10,128,52,1.4499999999999997,0.8215838362577491,1.0,4.6
FastGreedy,2,10,128,53,1.25,0,1.25,1.25
QThreshold,2,10,128,53,15.0,0,15.0,15.0
Random,2,10,128,53,6.083333333333333,0.0,6.083333333333333,6.083333333333333
RandomizedPmax,2,10,128,53,1.5,0.0,1.5,1.5
FastGreedy,2,10,128,54,1.0,0,1.0,1.0
QThreshold,2,10,128,54,15.6,0,15.6,15.6
Random,2,10,128,54,8.3,0.0,8.3,8.3
RandomizedPmax,2,10,128,54,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,55,1.0,0,1.0,1.0
QThreshold,2,10,128,55,25.25,0,25.25,25.25
Random,2,10,128,55,15.0,0.0,15.0,15.0
RandomizedPmax,2,10,128,55,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,56,2.0,0,2.0,2.0
QThreshold,2,10,128,56,3.0,0,3.0,3.0
Random,2,10,128,56,2.210526315789474,0.0,2.210526315789474,2.210526315789474
RandomizedPmax,2,10,128,56,2.0,0.0,2.0,2.0
FastGreedy,2,10,128,57,1.0,0,1.0,1.0
QThreshold,2,10,128,57,30.666666666666668,0,30.666666666666668,30.666666666666668
Random,2,10,128,57,29.166666666666668,0.0,29.166666666666668,29.166666666666668
RandomizedPmax,2,10,128,57,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,58,2.6666666666666665,0,2.6666666666666665,2.6666666666666665
QThreshold,2,10,128,58,31.333333333333332,0,31.333333333333332,31.333333333333332
Random,2,10,128,58,19.0,0.0,19.0,19.0
RandomizedPmax,2,10,128,58,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
FastGreedy,2,10,128,59,5.5,0,5.5,5.5
QThreshold,2,10,128,59,10.0,0,10.0,10.0
Random,2,10,128,59,59.5,0.0,59.5,59.5
RandomizedPmax,2,10,128,59,10.0,0.0,10.0,10.0
FastGreedy,2,10,128,60,4.0,0,4.0,4.0
QThreshold,2,10,128,60,29.0,0,29.0,29.0
Random,2,10,128,60,86.5,0.0,86.5,86.5
RandomizedPmax,2,10,128,60,4.0,0.0,4.0,4.0
FastGreedy,2,10,128,61,2.9473684210526314,0,2.9473684210526314,2.9473684210526314
QThreshold,2,10,128,61,6.7368421052631575,0,6.7368421052631575,6.7368421052631575
Random,2,10,128,61,3.0526315789473686,0.0,3.0526315789473686,3.0526315789473686
RandomizedPmax,2,10,128,61,2.478820438645682,0.5955861996405746,1.0,2.9473684210526314
FastGreedy,2,10,128,62,1.0,0,1.0,1.0
QThreshold,2,10,128,62,10.166666666666666,0,10.166666666666666,10.166666666666666
Random,2,10,128,62,14.583333333333334,0.0,14.583333333333334,14.583333333333334
RandomizedPmax,2,10,128,62,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,63,1.0,0,1.0,1.0
QThreshold,2,10,128,63,20.25,0,20.25,20.25
Random,2,10,128,63,20.5,0.0,20.5,20.5
RandomizedPmax,2,10,128,63,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,64,2.0,0,2.0,2.0
QThreshold,2,10,128,64,16.666666666666668,0,16.666666666666668,16.666666666666668
Random,2,10,128,64,19.666666666666668,0.0,19.666666666666668,19.666666666666668
RandomizedPmax,2,10,128,64,3.0,0.0,3.0,3.0
FastGreedy,2,10,128,65,1.0,0,1.0,1.0
QThreshold,2,10,128,65,5.333333333333333,0,5.333333333333333,5.333333333333333
Random,2,10,128,65,19.0,0.0,19.0,19.0
RandomizedPmax,2,10,128,65,5.333333333333333,0.0,5.333333333333333,5.333333333333333
FastGreedy,2,10,128,66,5.388888888888889,0,5.388888888888889,5.388888888888889
QThreshold,2,10,128,66,6.444444444444445,0,6.444444444444445,6.444444444444445
Random,2,10,128,66,1.3888888888888888,0.0,1.3888888888888888,1.3888888888888888
RandomizedPmax,2,10,128,66,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,67,1.0,0,1.0,1.0
QThreshold,2,10,128,67,6.333333333333333,0,6.333333333333333,6.333333333333333
Random,2,10,128,67,18.0,0.0,18.0,18.0
RandomizedPmax,2,10,128,67,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,68,4.944444444444445,0,4.944444444444445,4.944444444444445
QThreshold,2,10,128,68,9.666666666666666,0,9.666666666666666,9.666666666666666
Random,2,10,128,68,7.444444444444445,0.0,7.444444444444445,7.444444444444445
RandomizedPmax,2,10,128,68,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,69,1.0,0,1.0,1.0
QThreshold,2,10,128,69,12.571428571428571,0,12.571428571428571,12.571428571428571
Random,2,10,128,69,15.142857142857142,0.0,15.142857142857142,15.142857142857142
RandomizedPmax,2,10,128,69,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,70,1.0,0,1.0,1.0
QThreshold,2,10,128,70,6.923076923076923,0,6.923076923076923,6.923076923076923
Random,2,10,128,70,4.346153846153846,0.0,4.346153846153846,4.346153846153846
RandomizedPmax,2,10,128,70,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,71,2.75,0,2.75,2.75
QThreshold,2,10,128,71,4.5,0,4.5,4.5
Random,2,10,128,71,21.0,0.0,21.0,21.0
RandomizedPmax,2,10,128,71,4.5,0.0,4.5,4.5
FastGreedy,2,10,128,72,1.4090909090909092,0,1.4090909090909092,1.4090909090909092
QThreshold,2,10,128,72,7.909090909090909,0,7.909090909090909,7.909090909090909
Random,2,10,128,72,3.0454545454545454,0.0,3.0454545454545454,3.0454545454545454
RandomizedPmax,2,10,128,72,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,73,1.0,0,1.0,1.0
QThreshold,2,10,128,73,21.333333333333332,0,21.333333333333332,21.333333333333332
Random,2,10,128,73,5.333333333333333,0.0,5.333333333333333,5.333333333333333
RandomizedPmax,2,10,128,73,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,74,3.3870967741935485,0,3.3870967741935485,3.3870967741935485
QThreshold,2,10,128,74,1.1290322580645162,0,1.1290322580645162,1.1290322580645162
Random,2,10,128,74,3.3225806451612905,0.0,3.3225806451612905,3.3225806451612905
RandomizedPmax,2,10,128,74,3.3870967741935485,0.0,3.3870967741935485,3.3870967741935485
FastGreedy,2,10,128,75,3.1904761904761907,0,3.1904761904761907,3.1904761904761907
QThreshold,2,10,128,75,2.142857142857143,0,2.142857142857143,2.142857142857143
Random,2,10,128,75,4.0476190476190474,0.0,4.0476190476190474,4.0476190476190474
RandomizedPmax,2,10,128,75,3.1904761904761907,0.0,3.1904761904761907,3.1904761904761907
FastGreedy,2,10,128,76,2.85,0,2.85,2.85
QThreshold,2,10,128,76,4.1,0,4.1,4.1
Random,2,10,128,76,8.05,0.0,8.05,8.05
RandomizedPmax,2,10,128,76,1.165277777777778,0.05044172165926354,1.0,1.2
FastGreedy,2,10,128,77,1.0,0,1.0,1.0
QThreshold,2,10,128,77,7.666666666666667,0,7.666666666666667,7.666666666666667
Random,2,10,128,77,2.4166666666666665,0.0,2.4166666666666665,2.4166666666666665
RandomizedPmax,2,10,128,77,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,78,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
QThreshold,2,10,128,78,4.185185185185185,0,4.185185185185185,4.185185185185185
Random,2,10,128,78,3.740740740740741,0.0,3.740740740740741,3.740740740740741
RandomizedPmax,2,10,128,78,3.6666666666666665,0.0,3.6666666666666665,3.6666666666666665
FastGreedy,2,10,128,79,4.730769230769231,0,4.730769230769231,4.730769230769231
QThreshold,2,10,128,79,1.0,0,1.0,1.0
Random,2,10,128,79,3.269230769230769,0.0,3.269230769230769,3.269230769230769
RandomizedPmax,2,10,128,79,4.730769230769231,0.0,4.730769230769231,4.730769230769231
FastGreedy,2,10,128,80,3.5625,0,3.5625,3.5625
QThreshold,2,10,128,80,2.125,0,2.125,2.125
Random,2,10,128,80,4.3125,0.0,4.3125,4.3125
RandomizedPmax,2,10,128,80,2.28125,1.109595048598812,1.0,3.5625
FastGreedy,2,10,128,81,2.75,0,2.75,2.75
QThreshold,2,10,128,81,1.0,0,1.0,1.0
Random,2,10,128,81,1.925,0.0,1.925,1.925
RandomizedPmax,2,10,128,81,1.9,0.0,1.9,1.9
FastGreedy,2,10,128,82,1.0,0,1.0,1.0
QThreshold,2,10,128,82,3.6470588235294117,0,3.6470588235294117,3.6470588235294117
Random,2,10,128,82,4.970588235294118,0.0,4.970588235294118,4.970588235294118
RandomizedPmax,2,10,128,82,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,83,1.0,0,1.0,1.0
QThreshold,2,10,128,83,1.0810810810810811,0,1.0810810810810811,1.0810810810810811
Random,2,10,128,83,1.6756756756756757,0.0,1.6756756756756757,1.6756756756756757
RandomizedPmax,2,10,128,83,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,84,3.68,0,3.68,3.68
QThreshold,2,10,128,84,1.84,0,1.84,1.84
Random,2,10,128,84,3.98,0.0,3.98,3.98
RandomizedPmax,2,10,128,84,3.68,0.0,3.68,3.68
FastGreedy,2,10,128,85,4.461538461538462,0,4.461538461538462,4.461538461538462
QThreshold,2,10,128,85,4.384615384615385,0,4.384615384615385,4.384615384615385
Random,2,10,128,85,2.173076923076923,0.0,2.173076923076923,2.173076923076923
RandomizedPmax,2,10,128,85,4.461538461538462,0.0,4.461538461538462,4.461538461538462
FastGreedy,2,10,128,86,3.0,0,3.0,3.0
QThreshold,2,10,128,86,113.0,0,113.0,113.0
Random,2,10,128,86,39.5,0.0,39.5,39.5
RandomizedPmax,2,10,128,86,3.0,0.0,3.0,3.0
FastGreedy,2,10,128,87,1.0,0,1.0,1.0
QThreshold,2,10,128,87,39.0,0,39.0,39.0
Random,2,10,128,87,8.166666666666666,0.0,8.166666666666666,8.166666666666666
RandomizedPmax,2,10,128,87,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,88,1.0,0,1.0,1.0
QThreshold,2,10,128,88,35.0,0,35.0,35.0
Random,2,10,128,88,21.666666666666668,0.0,21.666666666666668,21.666666666666668
RandomizedPmax,2,10,128,88,3.248484848484848,1.7328882666576997,1.0,6.166666666666667
FastGreedy,2,10,128,89,1.0,0,1.0,1.0
QThreshold,2,10,128,89,1.0,0,1.0,1.0
Random,2,10,128,89,8.666666666666666,0.0,8.666666666666666,8.666666666666666
RandomizedPmax,2,10,128,89,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,90,1.0,0,1.0,1.0
QThreshold,2,10,128,90,37.0,0,37.0,37.0
Random,2,10,128,90,21.333333333333332,0.0,21.333333333333332,21.333333333333332
RandomizedPmax,2,10,128,90,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,91,1.4,0,1.4,1.4
QThreshold,2,10,128,91,24.6,0,24.6,24.6
Random,2,10,128,91,16.9,0.0,16.9,16.9
RandomizedPmax,2,10,128,91,2.3528571428571423,0.5870802886370166,1.8,3.6
FastGreedy,2,10,128,92,1.0,0,1.0,1.0
QThreshold,2,10,128,92,8.0,0,8.0,8.0
Random,2,10,128,92,7.0,0.0,7.0,7.0
RandomizedPmax,2,10,128,92,1.0,0.0,1.0,1.0
FastGreedy,2,10,128,93,2.142857142857143,0,2.142857142857143,2.142857142857143
QThreshold,2,10,128,93,3.7142857142857144,0,3.7142857142857144,3.7142857142857144
Random,2,10,128,93,3.5,0.0,3.5,3.5
RandomizedPmax,2,10,128,93,1.8133292193767339,0.7860143390509212,1.0,3.2857142857142856
FastGreedy,2,10,128,94,5.5,0,5.5,5.5
QThreshold,2,10,128,94,8.916666666666666,0,8.916666666666666,8.916666666666666
Random,2,10,128,94,7.875,0.0,7.875,7.875
RandomizedPmax,2,10,128,94,2.727097396335598,2.4889860690726198,1.0,10.0
FastGreedy,2,10,128,95,3.1794871794871793,0,3.1794871794871793,3.1794871794871793
QThreshold,2,10,128,95,1.7179487179487178,0,1.7179487179487178,1.7179487179487178
Random,2,10,128,95,2.2948717948717947,0.0,2.2948717948717947,2.2948717948717947
RandomizedPmax,2,10,128,95,3.1794871794871793,0.0,3.1794871794871793,3.1794871794871793
FastGreedy,2,10,128,96,1.0,0,1.0,1.0
QThreshold,2,10,128,96,5.882352941176471,0,5.882352941176471,5.882352941176471
